FacilityInspireId,reportingYear,AIR_Ammonia (NH3),AIR_Carbon dioxide (CO2),AIR_Carbon dioxide (CO2) excluding biomass,AIR_Carbon monoxide (CO),AIR_Chlorine and inorganic compounds (as HCl),AIR_Hydrochlorofluorocarbons (HCFCs),AIR_Mercury and compounds (as Hg),AIR_Methane (CH4),AIR_Nickel and compounds (as Ni),AIR_Nitrogen oxides (NOX),AIR_Nitrous oxide (N2O),AIR_Non-methane volatile organic compounds (NMVOC),AIR_Particulate matter (PM10),AIR_Sulphur oxides (SOX),AIR_Zinc and compounds (as Zn),WASTE_Disposal_HW,WASTE_Disposal_NONHW,WASTE_Recovery_HW,WASTE_Recovery_NONHW,countryName,facilityName,city,Longitude,Latitude,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,WATER_Arsenic and compounds (as As),WATER_Chlorides (as total Cl),WATER_Copper and compounds (as Cu),WATER_Fluorides (as total F),WATER_Lead and compounds (as Pb),WATER_Nickel and compounds (as Ni),WATER_Total nitrogen,WATER_Total organic carbon(as total C or COD/3) (TOC),WATER_Total phosphorus,WATER_Zinc and compounds (as Zn),TRANSFER_Nickel and compounds (as Ni),TRANSFER_Phenols (as total C),TRANSFER_Total nitrogen,TRANSFER_Total organic carbon(as total C or COD/3) (TOC),TRANSFER_Total phosphorus,TRANSFER_Zinc and compounds (as Zn)
IT.CAED/350432003.FACILITY,2012,,347000000.0,,,,,,,,627000.0,,,,,,13.9,,0.54,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2013,,368000000.0,,,,,,,,645000.0,,,,,,12.5,,59.6,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2014,,381000000.0,,,,,,,,528000.0,,,,,,6.04,,16.4,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2016,18400.0,373000000.0,,,,,,,,549000.0,,,,,,2.4,,11.8,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2017,,371000000.0,,,,,,,,424000.0,,,,,,6.01,,13.6,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2018,,434548000.0,,525079.8,,,,,,556125.0,,,,,,6.4,,12.6,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2019,,407983000.0,,522988.0,,,,,,484629.0,,,,,,44.9,,14.6,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2020,,340675000.0,,,,,,,,426195.0,,,,,,22.3,,18.5,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2021,,342306000.0,,,,,,,,385146.0,,,,,,33.3,,32.8,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2022,,348628000.0,,,,,,,,418500.0,,,,,,132.64,,22.53,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350432003.FACILITY,2023,,349657249.0,,,,,,,,405337.0,,,,,,98.238,,16.51,,Italy,BUZZI UNICEM SRL,MONSELICE,,,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/350482004.FACILITY,2018,12000.0,,,,,,,,,,,,,,,45.9,,,,Italy,TRESOLDI LEONARDO,Stanghella,11.785,45.156,7.0,Intensive livestock production and aquaculture,7(a),,,,,,,,,,,,,,,,
IT.CAED/350482004.FACILITY,2019,11800.0,,,,,,,,,,,,,,,46.177,,,,Italy,TRESOLDI LEONARDO,Stanghella,11.785,45.156,7.0,Intensive livestock production and aquaculture,7(a),,,,,,,,,,,,,,,,
IT.CAED/350482004.FACILITY,2020,18255.6,,,,,,,,,,,,,,,39.218,,,,Italy,TRESOLDI LEONARDO,Stanghella,11.785,45.156,7.0,Intensive livestock production and aquaculture,7(a),,,,,,,,,,,,,,,,
IT.CAED/350482004.FACILITY,2021,12559.0,,,,,,,,,,,,,,,51.115,,,,Italy,TRESOLDI LEONARDO,Stanghella,11.785,45.156,7.0,Intensive livestock production and aquaculture,7(a),,,,,,,,,,,,,,,,
IT.CAED/350482004.FACILITY,2022,13629.4,,,,,,,,,,,,,,,44.408,,,,Italy,TRESOLDI LEONARDO,Stanghella,11.785,45.156,7.0,Intensive livestock production and aquaculture,7(a),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2012,,195000000.0,,,,,,,,,,,,,,3830.0,,5769.7,38000.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2013,,192000000.0,,,,,,,,,,,,,,3690.0,,4850.0,38800.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2014,,179000000.0,,,,,,,,,,,,,,3130.0,,4260.0,34800.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2015,,208000000.0,,,,,,,,,,,,,,3340.0,,4540.0,36010.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2016,,205000000.0,,,,,,,,,,,,,,2380.0,,5080.0,32937.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2017,,206000000.0,,,,,,,,,,,,,,995.0,,6620.0,34400.0,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2018,,198360521.0,,,,,,,,,,,,,,896.6,,6556.15,34110.83,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2019,,189360529.0,,,,,,,,,,,,,,1248.34,,6154.67,32198.04,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2020,,186713662.0,,,,,,,,,,,,,,109.85,,7503.5,33282.73,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2021,,179315793.0,,,,,,,,,,,,,,104.35,,8031.47,32789.72,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2022,,195232683.0,,,,,,,,,,,,,,36.52,35.89,7544.11,33225.9,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272002.FACILITY,2023,,206634702.8,,,,,,,,,,,,,,34.18,37.83,7089.63,33332.02,Italy,Impianto di Termovalorizzazione di San Lazzaro (PD),PADOVA,11.9231,45.4083,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2008,,,,,,,,,,205000.0,,,,,,1370.0,21800.0,13370.0,155000.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2010,,,,645000.0,,,,,,157000.0,,,,,4370.0,806.0,7.0,12000.0,307670.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2011,,,,,,,,,,109000.0,,,,,453.0,545.0,7350.0,12100.0,152870.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2012,,,,,,,,,,,,,,,2140.0,1140.0,62400.0,12200.0,31400.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2013,,,,,,,,,,142000.0,,,,,2990.0,572.0,16000.0,11400.0,130000.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2014,,,,,,,,,,113000.0,,,,,,1450.0,19300.0,13500.0,65500.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2015,,,,,,,,,,105000.0,,,,,,2550.0,18000.0,12900.0,111000.0,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2018,,,,,,,,,,110992.5,,,,,,4968.373,72178.06,9810.56,131400.345,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2019,,,,,,,,,,173582.7,,,,160364.6,,4209.92,31620.61,10035.3,92813.3,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2020,,,,,,,,,,173614.4,,,,194069.3,,2199.21,19750.75,11301.44,122483.195,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2021,,,,,,,,,,198685.1,,,,237699.9,,3068.485,20756.9,14342.4,132277.37,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2022,,,,,,,,,,306098.7,,,,195990.5,,3688.89,10202.24,13756.82,143165.53,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351272003.FACILITY,2023,,,,,,,,,,240370.0,,,,222210.0,,3609.58,8875.011,13415.09,167170.345,Italy,Acciaierie Venete S.p.A. stabilimento di Riviera Francia,PADOVA,11.95,45.3833,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
IT.CAED/351292001.FACILITY,2009,,,,,,,,,,114000.0,,,,,,9.14,434.0,6.84,9240.0,Italy,ACCIAIERIE VENETE SPA - Stabilimento via Pellico,PADOVA,11.9049,45.42,2.0,Production and processing of metals,2(c),,,,,,,,,,,,,,,,
IT.CAED/351292001.FACILITY,2017,,,,,,,,,,108000.0,,,,,,0.96,216.0,13.3,11060.0,Italy,ACCIAIERIE VENETE SPA - Stabilimento via Pellico,PADOVA,11.9049,45.42,2.0,Production and processing of metals,2(c),,,,,,,,,,,,,,,,
IT.CAED/351292001.FACILITY,2018,,,,,,,,,,107748.5,,,,,,0.24,91.62,9.9,9699.7,Italy,ACCIAIERIE VENETE SPA - Stabilimento via Pellico,PADOVA,11.9049,45.42,2.0,Production and processing of metals,2(c),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2010,,,,,,,,,,,,108000.0,,,,582.0,,1250.0,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2011,,,,,,,,,,,,132000.0,,,,578.0,,1180.0,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2012,,,,,,,,,,,,132000.0,,,,697.0,,1220.468,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2013,,,,,,,,,,,,105000.0,,,,742.0,,1380.0,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2014,,,,,,,,,,,,132000.0,,,,756.0,,1290.0,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2017,,,,,,,,,,,,105000.0,,,,1240.0,,1120.0,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2018,,,,,,,,,,,,100710.0,,,,1239.306,,1298.6,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2019,,,,,,,,,,,,187710.0,,,,1469.686,,1377.921,,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2020,,,,,,,,,,,,194486.0,,,,1022.171,2909.28,1338.24,131.765,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/351292003.FACILITY,2023,,,,,,,,,,,,141577.0,,,,303.557,4927.45,1007.465,66.072,Italy,Lundbeck Pharmaceuticals Italy S.p.A.,PADOVA,11.9231,45.4111,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/360152003.FACILITY,2020,,,,,,,,,,150197.0,,,,,,,,2.09,,Italy,CALCE BARATTONI SPA,SCHIO,11.4222,45.7161,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/360152003.FACILITY,2022,,,,,,,,,,110021.9,,,,,,,,15.631,,Italy,CALCE BARATTONI SPA,SCHIO,11.4222,45.7161,3.0,Mineral industry,3(c),,,,,,,,,,,,,,,,
IT.CAED/360152007.FACILITY,2020,,100735000.0,,,,,,,,,,,,,,419.97,172.62,3118.29,16587.65,Italy,Impianto di termovalorizzazione dei rifiuti,SCHIO,11.358611,45.703333,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/360153201.FACILITY,2018,,103409200.0,,,,,,,,,,,,,,2188.25,,1328.861,,Italy,Impianto di termovalorizzazione dei rifiuti,VICENZA,11.35861,45.70333,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2018,,,,,,,,,,,,1120726.0,,,,7.537,9.783,731.564,6359.791,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2019,,,,,,,,,,,,950281.0,,,,8.074,52.513,843.488,6430.577,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2020,,,,,,,,,,,,876700.0,,,,8.648,99.072,867.79,6643.347,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2021,,,,,,,,,,,,814039.0,,,,21.487,17.313,803.079,6102.124,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2022,,,,,,,,,,,,1070500.0,,,,54.118,18.22,870.322,7474.019,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360302005.FACILITY,2023,,,,,,,,,,,,635491.0,,,,34.627,42.435,917.678,7698.287,Italy,AMCOR FLEXIBLE SITALIA s.r.l.,LUGO DI VICENZA,11.526935,45.742362,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360402001.FACILITY,2019,,,,,,,,,,117433.0,,,,,,35.83,,54.626,3544.132,Italy,Stabilimento di Sarego,SAREGO,11.3928,45.4206,6.0,Paper and wood production and processing,6(b),,,87.0,,27.0,27.0,,,,,,,,,,
IT.CAED/360452001.FACILITY,2007,,,,,,,,,,781000.0,,,,491000.0,,214.0,,0.8,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2008,,,,,,,,,,682000.0,,,,612000.0,,124.0,,21.3,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2009,,,,,15700.0,,,,,649000.0,,,,781000.0,,43.9,,10.8,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2010,,,,,,,,,,681000.0,,,,681000.0,,100.0,,14.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2011,,102000000.0,,,,,,,,607000.0,,,,715000.0,409.0,75.7,,4.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2012,,,,,,,,,,514000.0,,,,582000.0,,74.7,,120.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2013,,,,,,,,,,531000.0,,,,607000.0,,37.3,,13.8,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2014,,104000000.0,,,11300.0,,,,,667000.0,,,,609000.0,,70.8,,399.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2015,,108000000.0,,,10300.0,,,,,599000.0,,,,396000.0,,67.3,222.0,7.75,3390.0,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2016,,109000000.0,,,12100.0,,,,,702000.0,,,,596000.0,,94.8,,4.6,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2017,,104000000.0,,,,,,,,527000.0,,,,488000.0,,42.6,,5.86,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2018,,,,,,,,,,638948.0,,,,367952.0,,124.969,,5.765,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2019,,,,,,,,,,493236.0,,,,497644.0,,105.171,,5.83,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2020,,,,,,,,,,691378.0,,,,358402.0,,15.93,,2.922,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2021,,,,,,,,,,523088.0,,,,309024.0,,245.8,,11.269,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2022,,,,,,,,,,539115.0,,,,460792.0,,20.086,,372.826,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452001.FACILITY,2023,,,,,,,,,,169459.0,,,,,,117.853,0.191,252.273,2139.426,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3731,45.4181,3.0,Mineral industry,3(e),,,,,,,,,,,,,,,,
IT.CAED/360452002.FACILITY,2013,,124000000.0,,,,,,,,,,,,,,3590.0,,9410.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3631,45.4336,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/360452002.FACILITY,2014,,108000000.0,,,,,,,,,,,,,,3690.0,,7060.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3631,45.4336,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/360452002.FACILITY,2015,,144000000.0,,,,,,,,,,,,,,4200.0,,7930.0,,Italy,STABILIMENTO DI LONIGO,LONIGO,11.3631,45.4336,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2014,,,,,,,,,,,,157000.0,,,,15.2,,215.0,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,77.0,,,,
IT.CAED/360502005.FACILITY,2015,,,,,,,,,,,,158000.0,,,,11.3,,194.0,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2017,,,,,,,,,,,,113000.0,,,,19.5,,168.0,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2018,,,,,,,,,,,,132884.0,,,,40.338,,128.59,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2019,,,,,,,,,,,,115545.0,,,,55.312,,140.704,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2020,,,,,,,,,,,,115147.0,,,,11.2,,129.605,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360502005.FACILITY,2023,,,,,,,,,,,,108000.0,,,,0.646,,230.171,,Italy,FAEDA SPA,MONTORSO VICENTINO,11.361247,45.495642,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360542002.FACILITY,2022,45000.0,,,,,,,,,4123000.0,,,,309000.0,,,6530.28,,39.628,Italy,IMPIANTO DI DEPURAZIONE DI MONTEBELLO VICENTINO,MONTEBELLO VICENTINO,11.375,45.4447,5.0,Waste and wastewater management,5(f),427.3,3610700.0,128.2,4358.5,256.4,427.3,78620.0,122600.0,,470.0,,,,,,
IT.CAED/360542002.FACILITY,2023,85500.0,,,,,,,,,9073000.0,,,,1137000.0,,0.01,5711.981,2.258,39.364,Italy,IMPIANTO DI DEPURAZIONE DI MONTEBELLO VICENTINO,MONTEBELLO VICENTINO,11.375,45.4447,5.0,Waste and wastewater management,5(f),469.5,3094000.0,140.9,8216.5,281.7,469.5,77470.0,137600.0,,469.5,,,,,,
IT.CAED/360712006.FACILITY,2018,,,,,,,,,,,,281513.0,,,,,,3.11,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712006.FACILITY,2019,,,,,,,,,,,,316339.0,,,,,,2.97,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712006.FACILITY,2020,,,,,,,,,,,,331309.0,,,,,,2.5,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712006.FACILITY,2021,,,,,,,,,,,,363265.0,,,,,,5.45,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712006.FACILITY,2022,,,,,,,,,,,,136111.0,,,,,,5.29,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712006.FACILITY,2023,,,,,,,,,,,,134489.0,,,,,,4.59,,Italy,Conceria Cadore srl,Arzignano,11.3515,45.5088,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
IT.CAED/360712009.FACILITY,2008,,,,,,,,,,,,747000.0,,,,,1300.0,37.0,990.0,Italy,"DANI SPA - SITO DI VIA QUARTA STRADA, 20",ARZIGNANO,11.2932,45.7158,9.0,Other activities,9(b),,,,,,,,,,,,2130.0,166000.0,,19800.0,375.0
IT.CAED/360712009.FACILITY,2009,,,,,,,,,,,,110000.0,,,,0.78,,23.1,,Italy,"DANI SPA - SITO DI VIA QUARTA STRADA, 20",ARZIGNANO,11.2932,45.7158,9.0,Other activities,9(b),,,,,,,,,,,25.0,2080.0,127000.0,,19400.0,366.0
IT.CAED/360712009.FACILITY,2010,,,,,,,,,,,,110000.0,,,,3.92,,12.4,,Italy,"DANI SPA - SITO DI VIA QUARTA STRADA, 20",ARZIGNANO,11.2932,45.7158,9.0,Other activities,9(b),,,,,,,,,,,38.0,1130.0,129000.0,,5010.0,451.0
IT.CAED/360712012.FACILITY,2007,,,,,,,,,,,,169000.0,,,,44.0,421.0,12.8,2250.0,Italy,CONCERIA MASTROTTO,VICENZA,11.3561,45.5075,9.0,Other activities,9(c),,,,,,,,,,,,,,,,
